# Last Update: verified by Valminder Dec 20, 2005.
# 
:Start
1-10000,[Start]
10147,LATINI
10148,LASSERE
10149,LASSEIGNE
10150,LASPINA
10151,LASO
10152,LASLIE
10153,LASKOWITZ
10154,LASKE
10155,LASER
10156,LASENBY
10157,LASCOLA
10158,LARIOSA
10159,LARCADE
10160,LAPETE
10161,LAPEROUSE
10162,LANUZA
10163,LANTING
10164,LANTAGNE
10165,LANSDALE
10166,LANPHIER
10167,LANGMAID
10168,LANGELLA
10169,LANESE
10170,LANDRUS
10171,LAMPROS
10172,LAMENS
10173,LAIZURE
10174,LAITINEN
10175,LAIGLE
10176,LAHM
10177,LAGUEUX
10178,LAGORIO
10179,LAGOMARSINO
10180,LAGASCA
10181,LAGANA
10182,LAFONT
10183,LAFLEN
10184,LAFAVOR
10185,LAFARGE
10186,LADUCER
10187,LADNIER
10188,LADESMA
10189,LACOGNATA
10190,LACKLAND
10191,LACERTE
10192,LABUFF
10193,LABORIN
10194,LABINE
10195,LABAUVE
10196,KUZIO
10197,KUSTERER
10198,KUSSMAN
10199,KUSEL
10200,KUSCH
10201,KURUTZ
10202,KURDYLA
10203,KUPKA
10204,KUNZLER
10205,KUNSMAN
10206,KUNI
10207,KUNEY
10208,KUNC
10209,KULISH
10210,KULIGA
10211,KULAGA
10212,KUILAN
10213,KUHRE
10214,KUHNKE
10215,KUEMMERLE
10216,KUEKER
10217,KUDLA
10218,KUDELKA
10219,KUBINSKI
10220,KUBICKI
10221,KUBAL
10222,KRZYZANOWSKI
10223,KRUPICKA
10224,KRUMWIEDE
10225,KRUMME
10226,KROSS
10227,KROPIDLOWSKI
10228,KROKOS
10229,KROELL
10230,KRITZER
10231,KRIBS
10232,KREITLOW
10233,KREISHER
10234,KRAYNAK
10235,KRASS
10236,KRANZLER
10237,KRAMB
10238,KOZYRA
10239,KOZICKI
10240,KOVALIK
10241,KOVALCHIK
10242,KOVACEVIC
10243,KOTULA
10244,KOTRBA
10245,KOTELES
10246,KOSOWSKI
10247,KOSKELA
10248,KOSIBA
10249,KOSCINSKI
10250,KOSCH
10251,KORY
10252,KORAB
10253,KOPPLE
10254,KOPPER
10255,KOPPELMAN
10256,KOPPEL
10257,KONWINSKI
10258,KON
10259,KOLOSKY
10260,KOLOSKI
10261,KOLINSKY
10262,KOLINSKI
10263,KOLBECK
10264,KOLASA
10265,KOEPF
10266,KODA
10267,KOCHEVAR
10268,KOCHERT
10269,KOBS
10270,KNUST
10271,KNUEPPEL
10272,KNOY
10273,KNIERIEM
10274,KNIER
10275,KNELLER
10276,KNAPPERT
10277,KLITZ
10278,KLINTWORTH
10279,KLINKENBERG
10280,KLINCK
10281,KLEINDIENST
10282,KLEEB
10283,KLECKER
10284,KJELLBERG
10285,KITTEN
10286,KITSMILLER
10287,KISOR
10288,KISIEL
10289,KISE
10290,KIRBO
10291,KIO
10292,KINZLE
10293,KINKAID
10294,KINGSFORD
10295,KINGRY
10296,KIMPTON
10297,KIMEL
10298,KIMBERLEY
10299,KILLMON
10300,KILLICK
10301,KILGALLON
10302,KILCHER
10303,KIHN
10304,KIGGINS
10305,KIECKER
10306,KHER
10307,KHALEEL
10308,KEZIAH
10309,KETTELL
10310,KETCHEN
10311,KESHISHIAN
10312,KERSTING
10313,KERSCH
10314,KERINS
10315,KERCHER
10316,KENO
10317,KENEFICK
10318,KEMPH
10319,KEMPA
10320,KELSHEIMER
10321,KELLN
10322,KELLENBERGER
10323,KEKAHUNA
10324,KEISLING
10325,KEIRNAN
10326,KEIMIG
10327,KEHN
10328,KEAL
10329,KE
10330,KAUPP
10331,KAUFHOLD
10332,KAUFFMANN
10333,KATZENBERG
10334,KATONA
10335,KASZYNSKI
10336,KASZUBA
10337,KASSEBAUM
10338,KASA
10339,KARTYE
10340,KARTCHNER
10341,KARSTENS
10342,KARPINSKY
10343,KARMELY
10344,KAREL
10345,KARASEK
10346,KAPRAL
10347,KAPER
10348,KANELOS
10349,KANAHELE
10350,KAMPMANN
10351,KAMPE
10352,KALP
10353,KALLUS
10354,KALLEVIG
10355,KALLEN
10356,KALISZEWSKI
10357,KALEOHANO
10358,KALCHTHALER
10359,KALAMA
10360,KALAHIKI
10361,KAILI
10362,KAHAWAI
10363,KAGEY
10364,JUSTISS
10365,JURKOWSKI
10366,JURGENSMEYER
10367,JUILFS
10368,JOSUE
10369,JOPLING
10370,JONDAHL
10371,JOMES
10372,JOICE
10373,JOHANNESSEN
10374,JOECKEL
10375,JEZEWSKI
10376,JEZEK
10377,JESWALD
10378,JERVEY
10379,JEPPSEN
10380,JENNIGES
10381,JENNIFER
10382,JENNETT
10383,JEMMOTT
10384,JEFFS
10385,JEFFRY
10386,JAUREQUI
10387,JANISCH
10388,JANICK
10389,JANICE
10390,JACEK
10391,JACARUSO
10392,IWANICKI
10393,ISHIHARA
10394,ISENBERGER
10395,ISBISTER
10396,IRUEGAS
10397,INZER
10398,INYART
10399,INSCORE
10400,INNOCENTI
10401,INGLISH
10402,INFANTOLINO
10403,INDOVINA
10404,INABA
10405,IMONDI
10406,IMDIEKE
10407,IMBERT
10408,ILLES
10409,IDA
10410,IAROCCI
10411,IANNUCCI
10412,HUVER
10413,HUTLEY
10414,HUSSER
10415,HUSMANN
10416,HUPF
10417,HUNTSBERGER
10418,HUNNEWELL
10419,HULLUM
10420,HUIT
10421,HUISH
10422,HUH
10423,HUGHSON
10424,HUFT
10425,HUFSTETLER
10426,HUESER
10427,HUDNELL
10428,HOVDEN
10429,HOUSEN
10430,HOUGHTLING
10431,HOTH
10432,HOSSACK
10433,HOSHAW
10434,HORSFORD
10435,HORRY
10436,HORNBACHER
10437,HORDE
10438,HOPPENSTEDT
10439,HOPKINSON
10440,HONZA
10441,HONOR
10442,HOMANN
10443,HOLZMEISTER
10444,HOLYCROSS
10445,HOLVERSON
10446,HOLTZLANDER
10447,HOLROYD
10448,HOLMLUND
10449,HOLLYWOOD
10450,HOLDERNESS
10451,HOLDERFIELD
10452,HOLCK
10453,HOJNACKI
10454,HOHLFELD
10455,HOHENBERGER
10456,HOGANSON
10457,HOGANCAMP
10458,HOFFSES
10459,HOERAUF
10460,HOELL
10461,HOEFERT
10462,HODUM
10463,HODER
10464,HOCKENBURY
10465,HOAGE
10466,HISSERICH
10467,HISLIP
10468,HIRONS
10469,HIPPENSTEEL
10470,HIPPEN
10471,HINKSTON
10472,HINDES
10473,HINCHCLIFF
10474,HIN
10475,HIMMEL
10476,HILLBERRY
10477,HILDRING
10478,HIESTER
10479,HIEFNAR
10480,HIDES
10481,HIBBERD
10482,HIBBEN
10483,HEYLIGER
10484,HEYL
10485,HEYES
10486,HEVIA
10487,HEU
10488,HETTRICK
10489,HERT
10490,HERSHA
10491,HERNANDZ
10492,HERKEL
10493,HERBER
10494,HENSCHEID
10495,HENNESY
10496,HENLY
10497,HENEGAN
10498,HENEBRY
10499,HENCH
10500,HEMSATH
10501,HEMM
10502,HEMKEN
10503,HEMANN
10504,HELTZEL
10505,HELLRIEGEL
10506,HEJNY
10507,HEINL
10508,HEINKE
10509,HEIDINGER
10510,HEGEMAN
10511,HEFFERAN
10512,HEDGLIN
10513,HEBDON
10514,HEARNEN
10515,HEARING
10516,HEAPE
10517,HEAGY
10518,HEADINGS
10519,HEADD
10520,HAZELBAKER
10521,HAVLICK
10522,HAUSCHILDT
10523,HAURY
10524,HASSENFRITZ
10525,HASENBECK
10526,HASELTINE
10527,HARTSTEIN
10528,HARTRY
10529,HARTNELL
10530,HARSTON
10531,HARPOOL
10532,HARMEN
10533,HARDISTER
10534,HARDEY
10535,HARDERS
10536,HARBOLT
10537,HARBINSON
10538,HARAWAY
10539,HAQUE
10540,HANSMANN
10541,HANSER
10542,HANSCH
10543,HANSBERRY
10544,HANKEL
10545,HANIGAN
10546,HANELINE
10547,HAMPE
10548,HAMONS
10549,HAMMERSTONE
10550,HAMMERLE
10551,HAMME
10552,HAMMARGREN
10553,HAMELTON
10554,HAMBERGER
10555,HAMASAKI
10556,HALPRIN
10557,HALMAN
10558,HALLIHAN
10559,HALEN
10560,HALDANE
10561,HAILS
10562,HAIFLEY
10563,HAI
10564,HAGES
10565,HAGADORN
10566,HADWIN
10567,HABICHT
10568,HABERMEHL
10569,GYLES
10570,GUTZMAN
10571,GUTEKUNST
10572,GUSTASON
10573,GUSEWELLE
10574,GURNSEY
10575,GURNEE
10576,GUNTERMAN
10577,GUMINA
10578,GULLIVER
10579,GULBRANDSON
10580,GUITEREZ
10581,GUERINO
10582,GUEDRY
10583,GUCWA
10584,GUARDARRAMA
10585,GUAGLIANO
10586,GUADAGNO
10587,GRULKE
10588,GROOTE
10589,GROODY
10590,GROFT
10591,GROENEWEG
10592,GROCHOW
10593,GRIPPE
10594,GRIMSTEAD
10595,GRIEPENTROG
10596,GREENFELD
10597,GREENAWAY
10598,GREBE
10599,GRAZIOSI
10600,GRAW
10601,GRAVINA
10602,GRASSIE
10603,GRAPES
10604,GRANZOW
10605,GRANDJEAN
10606,GRANBY
10607,GRAMACY
10608,GRACES
10609,GOZALEZ
10610,GOYER
10611,GOTCH
10612,GOSDEN
10613,GORNY
10614,GORMONT
10615,GOODNESS
10616,GOODGION
10617,GONYA
10618,GONNERMAN
10619,GOMPERT
10620,GOLISH
10621,GOLIGOSKI
10622,GOLDMANN
10623,GOIKE
10624,GOETZE
10625,GODEAUX
10626,GLENNA
10627,GLAZA
10628,GLASSEL
10629,GLASPY
10630,GLANDER
10631,GLADY
10632,GIUMARRO
10633,GITELMAN
10634,GISONDI
10635,GISMONDI
10636,GIRVAN
10637,GIRTEN
10638,GIRONDA
10639,GIOVINCO
10640,GINKEL
10641,GILSTER
10642,GIESY
10643,GIERMAN
10644,GIDDINS
10645,GIARDINI
10646,GIANINO
10647,GHEA
10648,GEURIN
10649,GETT
10650,GETSON
10651,GERRERO
10652,GERMOND
10653,GERE
10654,GENTSY
10655,GENTA
10656,GENNETTE
10657,GENITO
10658,GENIS
10659,GENE
10660,GENDLER
10661,GELTZ
10662,GEISS
10663,GEHRET
10664,GEGENHEIMER
10665,GEFFERT
10666,GEETING
10667,GEBEL
10668,GAVETTE
10669,GAVENDA
10670,GAUMOND
10671,GAUDIOSO
10672,GATZKE
10673,GATZA
10674,GATTSHALL
10675,GATON
10676,GATCHEL
10677,GASPERI
10678,GASKA
10679,GASIOROWSKI
10680,GARRITSON
10681,GARRIGUS
10682,GARNIER
10683,GARNICK
10684,GARDINIER
10685,GARDENAS
10686,GARCY
10687,GARATE
10688,GANDOLFI
10689,GAMM
10690,GAMEL
10691,GAMBEL
10692,GALLMON
10693,GALLEMORE
10694,GALLATI
10695,GAINOUS
10696,GAINFORTH
10697,GAHRING
10698,GAFFEY
10699,GAEBLER
10700,GADZINSKI
10701,GADBURY
10702,GABRI
10703,GABE
10704,GABA
10705,FYKE
10706,FURTAW
10707,FURNAS
10708,FURCRON
10709,FUNN
10710,FUNCK
10711,FULWOOD
10712,FULVIO
10713,FULLMORE
10714,FUKUMOTO
10715,FUEST
10716,FUERY
10717,FUENTE
10718,FUEL
10719,FRYMIRE
10720,FRUSH
10721,FROHLICH
10722,FROEDGE
10723,FRODGE
10724,FRITZINGER
10725,FRICKER
10726,FRERICKS
10727,FREIN
10728,FREID
10729,FREGGIARO
10730,FRATTO
10731,FRANZI
10732,FRANCISCUS
10733,FRALIX
10734,FOWBLE
10735,FOTHERINGHAM
10736,FOSLIEN
10737,FOSHIE
10738,FORTMANN
10739,FORSEY
10740,FORKNER
10741,FOPPIANO
10742,FONTANETTA
10743,FONOHEMA
10744,FOGLER
10745,FOCKLER
10746,FLUTY
10747,FLUSCHE
10748,FLUD
10749,FLORIN
10750,FLORI
10751,FLENORY
10752,FLEHARTY
10753,FLEEKS
10754,FLAXMAN
10755,FLASH
10756,FLAMING
10757,FIUMARA
10758,FITZMORRIS
10759,FINNICUM
10760,FINKLEY
10761,FINERAN
10762,FILLHART
10763,FILIPI
10764,FIJAL
10765,FIELDSON
10766,FICKEN
10767,FICARRA
10768,FETCH
10769,FESTERMAN
10770,FESS
10771,FERRYMAN
10772,FERNER
10773,FERGASON
10774,FERELL
10775,FENNERN
10776,FEMMER
10777,FELDMEIER
10778,FEESER
10779,FEENAN
10780,FEDERICK
10781,FEDAK
10782,FEBBO
10783,FEAZELL
10784,FEARING
10785,FAZZONE
10786,FAUTH
10787,FAUSET
10788,FAUROTE
10789,FAULKER
10790,FAUBION
10791,FATZINGER
10792,FASICK
10793,FANGUY
10794,FAMBROUGH
10795,FALKS
10796,FAHL
10797,FABIO
10798,FAAITA
10799,EXLER
10800,EWENS
10801,ESTRADO
10802,ESTEN
10803,ESTEEN
10804,ESQUIVEZ
10805,ESPEJO
10806,ESMIOL
10807,ESGUERRA
10808,ESCO
10809,ERTZ
10810,ERSPAMER
10811,ERNSTES
10812,ERISMAN
10813,ERHARD
10814,EREAUX
10815,ERCANBRACK
10816,ERBES
10817,EPPLE
10818,ENTSMINGER
10819,ENTRIKEN
10820,ENSLOW
10821,ENNETT
10822,ENGQUIST
10823,ENGLEBERT
10824,ENGLANDER
10825,ENGESSER
10826,ENGERT
10827,ENGEMAN
10828,ENGE
10829,ENERSON
10830,END
10831,EMHOFF
10832,EMGE
10833,EMERALD
10834,ELTING
10835,ELLNER
10836,ELLENBERG
10837,ELLENBECKER
10838,ELIO
10839,ELFERT
10840,ELDEN
10841,ELAWAR
10842,EKSTRAND
10843,EISON
10844,EISMONT
10845,EISENBRANDT
10846,EISEMAN
10847,EISCHENS
10848,EHRGOTT
10849,EGLEY
10850,EGERT
10851,EDDLEMON
10852,ECONOMY
10853,ECKERSON
10854,ECKERSLEY
10855,ECKBERG
10856,ECHEVERRY
10857,EBERTS
10858,EARTHMAN
10859,EARNHART
10860,EAPEN
10861,EACHUS
10862,DYKAS
10863,DUST
10864,DUSI
10865,DURNING
10866,DURING
10867,DURDAN
10868,DUNOMES
10869,DUNCOMBE
10870,DUME
10871,DULLEN
10872,DULLEA
10873,DULAY
10874,DUL
10875,DUFFETT
10876,DUBS
10877,DUBARD
10878,DROOK
10879,DRENTH
10880,DRAHOS
10881,DRAGONE
10882,DOWNIN
10883,DOWNHAM
10884,DOWIS
10885,DOWHOWER
10886,DOWARD
10887,DOVALINA
10888,DOST
10889,DOPAZO
10890,DOOSE
10891,DONSON
10892,DONNAN
10893,DOMINSKI
10894,DOLLARHIDE
10895,DOLINAR
10896,DOLECKI
10897,DOLBEE
10898,DOEGE
10899,DOCKUS
10900,DOBLER
10901,DOBKIN
10902,DOBIAS
10903,DIVOLL
10904,DIVINEY
10905,DITTER
10906,DITMAN
10907,DISSINGER
10908,DISMANG
10909,DIRLAM
10910,DINNEEN
10911,DINI
10912,DINGWALL
10913,DINE
10914,DIN
10915,DILORETO
10916,DILMORE
10917,DILLAMAN
10918,DIKEMAN
10919,DIIORIO
10920,DIGHTON
10921,DIFFLEY
10922,DIEUDONNE
10923,DIETEL
10924,DIERINGER
10925,DIERCKS
10926,DIENHART
10927,DIEKRAGER
10928,DIEFENDORF
10929,DICKE
10930,DICAMILLO
10931,DIBRITO
10932,DIBONA
10933,DEZEEUW
10934,DEWHURST
10935,DEVINS
10936,DEVINEY
10937,DEUPREE
10938,DETHERAGE
10939,DESPINO
10940,DESMITH
10941,DESJARLAIS
10942,DESHNER
10943,DESHA
10944,DESANCTIS
10945,DERRING
10946,DEROUSSE
10947,DEROBERTIS
10948,DERIDDER
10949,DEREGO
10950,DERDEN
10951,DEPROSPERO
10952,DEPROFIO
10953,DEPPING
10954,DEPERRO
10955,DENTY
10956,DENONCOURT
10957,DENCKLAU
10958,DEMLER
10959,DEMIRCHYAN
10960,DEMICHIEL
10961,DEMESA
10962,DEMERE
10963,DEMAGGIO
10964,DELUNG
10965,DELUISE
10966,DELMORAL
10967,DELMASTRO
10968,DELMAS
10969,DELLIGATTI
10970,DELLE
10971,DELENA
10972,DELASBOUR
10973,DELARME
10974,DELARGY
10975,DELAGRANGE
10976,DELAFONTAINE
10977,DEIST
10978,DEISS
10979,DEIGHAN
10980,DEHOFF
10981,DEGRAZIA
10982,DEGMAN
10983,DEFOSSES
10984,DEFORREST
10985,DEEKS
10986,DECOUX
10987,DECAROLIS
10988,DEBUHR
10989,DEBERG
10990,DEBARR
10991,DEBARI
10992,DEARMON
10993,DEARE
10994,DEARDURFF
10995,DAYWALT
10996,DAYER
10997,DAVOREN
10998,DAVIGNON
10999,DAVIAU
11000,DAUTEUIL
11001,DAUTERIVE
11002,DAUL
11003,DARNLEY
11004,DARLIN
11005,DARAKJY
11006,DAPICE
11007,DANNUNZIO
11008,DANISON
11009,DANIELLO
11010,DAMARIO
11011,DALONZO
11012,DALLIS
11013,DALESKE
11014,DALENBERG
11015,DAIZ
11016,DAINS
11017,DAINES
11018,DAGNESE
11019,DADY
11020,DADEY
11021,CZYZEWSKI
11022,CZAPOR
11023,CZAPLEWSKI
11024,CZAJKA
11025,CYGANIEWICZ
11026,CUTTINO
11027,CUTRONA
11028,CUSSINS
11029,CUSANELLI
11030,CUPERUS
11031,CUNDY
11032,CUMISKEY
11033,CUMINS
11034,CUIZON
11035,CUFFIA
11036,CUFFE
11037,CUFFARI
11038,CUCCARO
11039,CUBIE
11040,CRYDER
11041,CRUSON
11042,CROUNSE
11043,CROMEDY
11044,CRING
11045,CREER
11046,CREDEUR
11047,CREA
11048,COZORT
11049,COZINE
11050,COWEE
11051,COWDERY
11052,COVENTRY
11053,COUSER
11054,COURTWAY
11055,COURINGTON
11056,COTMAN
11057,COSTLOW
11058,COSTELL
11059,CORTON
11060,CORSARO
11061,CORRIERI
11062,CORRICK
11063,CORRADINI
11064,CORON
11065,COREN
11066,CORD
11067,CORBI
11068,CORADO
11069,COPUS
11070,COPPENGER
11071,COOPERWOOD
11072,COONTZ
11073,COONCE
11074,CONTRERA
11075,CONNEALY
11076,CONELL
11077,COMTOIS
11078,COMPERE
11079,COMMINS
11080,COMMINGS
11081,COMEGYS
11082,COMA
11083,COLYAR
11084,COLO
11085,COLLISTER
11086,COLLICK
11087,COLLELLA
11088,COLER
11089,COLBORN
11090,COHRAN
11091,COGBILL
11092,COFFEN
11093,COCUZZO
11094,CLYNES
11095,CLOSTER
11096,CLOCK
11097,CLIPP
11098,CLINGINGSMITH
11099,CLEMENCE
11100,CLAYMAN
11101,CLASSON
11102,CLAS
11103,CLAREY
11104,CLARENCE
11105,CLAGUE
11106,CIUBAL
11107,CITRINO
11108,CITARELLA
11109,CIRONE
11110,CIPPONERI
11111,CINDRICH
11112,CIMO
11113,CILIBERTO
11114,CICHOWSKI
11115,CICCARELLO
11116,CICALA
11117,CHURA
11118,CHUBBUCK
11119,CHRONIS
11120,CHRISTLIEB
11121,CHRISS
11122,CHIZEK
11123,CHITTESTER
11124,CHIQUITO
11125,CHIMENTO
11126,CHILDREE
11127,CHIANESE
11128,CHEVRETTE
11129,CHEESE
11130,CHECO
11131,CHASTANG
11132,CHARGUALAF
11133,CHAPMON
11134,CHANTRY
11135,CHAHAL
11136,CHAFETZ
11137,CEZAR
11138,CERUANTES
11139,CERRILLO
11140,CERRANO
11141,CERECEDES
11142,CERAMI
11143,CEGIELSKI
11144,CAVALLERO
11145,CATINELLA
11146,CASSATA
11147,CASLIN
11148,CASANO
11149,CASACCHIA
11150,CARUTH
11151,CARTRETTE
11152,CARTEN
11153,CARODINE
11154,CARNRIKE
11155,CARNALL
11156,CARMICLE
11157,CARLAN
11158,CARLACCI
11159,CARIS
11160,CARIAGA
11161,CARDINE
11162,CARDIMINO
11163,CARDANI
11164,CARBONARA
11165,CARANO
11166,CAPUA
11167,CAPPONI
11168,CAPPELLANO
11169,CAPORALE
11170,CAPELLI
11171,CANUPP
11172,CANTREL
11173,CANTONE
11174,CANTERBERRY
11175,CANNIZZO
11176,CANNAN
11177,CANELO
11178,CANEER
11179,CANDILL
11180,CANDEE
11181,CAMPBEL
11182,CAMINERO
11183,CAMBLE
11184,CALUYA
11185,CALLICOTT
11186,CALK
11187,CAITO
11188,CAFFIE
11189,CADEN
11190,CADAVID
11191,CACY
11192,CACHU
11193,CACHOLA
11194,CABREJA
11195,CABILES
11196,CABADA
11197,CAAMANO
11198,BYRAN
11199,BYON
11200,BUYCK
11201,BUSSMAN
11202,BUSSIE
11203,BUSHNER
11204,BURSTON
11205,BURNISON
11206,BURKMAN
11207,BURKHAMMER
11208,BURES
11209,BURDESHAW
11210,BUMPASS
11211,BULLINGER
11212,BULLERS
11213,BULGRIN
11214,BUGAY
11215,BUFFALO
11216,BUDAK
11217,BUCZYNSKI
11218,BUCKENDORF
11219,BUCCIERI
11220,BUBRIG
11221,BRYNTESON
11222,BRUNZ
11223,BRUNMEIER
11224,BRUNKOW
11225,BRUNETTO
11226,BRUNELLI
11227,BRUMWELL
11228,BRUGGMAN
11229,BRUCKI
11230,BRUCCULERI
11231,BROZOVICH
11232,BROWING
11233,BROTMAN
11234,BRODA
11235,BROCKER
11236,BROADSTREET
11237,BRIX
11238,BRITSON
11239,BRINCK
11240,BRIMMAGE
11241,BRIGHTLY
11242,BRIERRE
11243,BRIDENSTINE
11244,BREZENSKI
11245,BREZEE
11246,BREVIK
11247,BREST
11248,BRENTLINGER
11249,BRENTLEY
11250,BREIDENBACH
11251,BRECKEL
11252,BRECH
11253,BREAKER
11254,BRAZZLE
11255,BRAUGHTON
11256,BRAUCH
11257,BRATTIN
11258,BRATTAIN
11259,BRANHAN
11260,BRANFORD
11261,BRANER
11262,BRANDER
11263,BRALY
11264,BRAEGELMANN
11265,BRABEC
11266,BOYT
11267,BOYACK
11268,BOWREN
11269,BOWL
11270,BOVIAN
11271,BOUGHAN
11272,BOTTON
11273,BOTNER
11274,BOSQUES
11275,BORZEA
11276,BORRE
11277,BORON
11278,BORNHORST
11279,BORGSTROM
11280,BORELLA
11281,BOOP
11282,BONTEMPO
11283,BONNIWELL
11284,BONNES
11285,BONJOUR
11286,BONILLO
11287,BONANO
11288,BOLEK
11289,BOHOL
11290,BOHATY
11291,BOFFA
11292,BOETCHER
11293,BOESEN
11294,BOEPPLE
11295,BOEHLER
11296,BOEDECKER
11297,BOECKX
11298,BODI
11299,BOAL
11300,BLOODSWORTH
11301,BLOODGOOD
11302,BLOME
11303,BLOCKETT
11304,BLIXT
11305,BLANCHETT
11306,BLACKHURST
11307,BLACKABY
11308,BJORNBERG
11309,BITZER
11310,BITTENBENDER
11311,BITLER
11312,BIRCHALL
11313,BINNICKER
11314,BINGGELI
11315,BILLETT
11316,BILBERRY
11317,BIJOU
11318,BIGLOW
11319,BIERLY
11320,BIELBY
11321,BIEGEL
11322,BEU
11323,BERZAS
11324,BERTE
11325,BERTAGNOLLI
11326,BERRETH
11327,BERNHART
11328,BERGUM
11329,BERENTSON
11330,BERENSON
11331,BERDY
11332,BERCEGEAY
11333,BENTLE
11334,BENTIVEGNA
11335,BENTHAM
11336,BENSCOTER
11337,BENNS
11338,BENNICK
11339,BENJAMINE
11340,BENEZE
11341,BENETT
11342,BENEKE
11343,BENDURE
11344,BENDIX
11345,BENDICK
11346,BENAUIDES
11347,BELMAN
11348,BELLUS
11349,BELLOTT
11350,BELLEFLEUR
11351,BELLAS
11352,BELJAN
11353,BELGARD
11354,BEITH
11355,BEINLICH
11356,BEIERLE
11357,BEHME
11358,BEEVERS
11359,BEERMANN
11360,BEECHING
11361,BEDWARD
11362,BEDROSIAN
11363,BEDNER
11364,BEDEKER
11365,BECHEL
11366,BECERA
11367,BEAUBRUN
11368,BEARDMORE
11369,BEALMEAR
11370,BAZIN
11371,BAZER
11372,BAUMHOER
11373,BAUMGARNER
11374,BAUKNECHT
11375,BATTSON
11376,BATTIEST
11377,BASULTO
11378,BASTER
11379,BASQUES
11380,BASISTA
11381,BASILIERE
11382,BASHI
11383,BARZEY
11384,BARZ
11385,BARTUS
11386,BARTUCCA
11387,BARTEK
11388,BARRERO
11389,BARRECA
11390,BARNOSKI
11391,BARNDT
11392,BARKLOW
11393,BARIBEAU
11394,BARETTE
11395,BARES
11396,BARENTINE
11397,BAREILLES
11398,BARCH
11399,BARBRE
11400,BARBERI
11401,BARBAGELATA
11402,BARAW
11403,BARATTO
11404,BARANOSKI
11405,BAR
11406,BAPTISE
11407,BANKSON
11408,BANKEY
11409,BANKARD
11410,BANIK
11411,BALTZLEY
11412,BALLEN
11413,BALKEY
11414,BALIUS
11415,BALDERSTON
11416,BAKULA
11417,BAKALAR
11418,BAFFUTO
11419,BAERGA
11420,BADONI
11421,BACKOUS
11422,BACHTEL
11423,BACHRACH
11424,BACCARI
11425,BABINE
11426,BABILONIA
11427,BAAR
11428,AZBILL
11429,AZAD
11430,AYCOX
11431,AYALLA
11432,AVOLIO
11433,AUSTERBERRY
11434,AUGHTRY
11435,AUFDERHEIDE
11436,AUCH
11437,ATTANASIO
11438,ATHAYDE
11439,ATCHER
11440,ASTOR
11441,ASSELTA
11442,ASLIN
11443,ASLAM
